Transaction ID,Date of Travel,Company,City,KM Travelled,Price Charged,Cost of Trip
10071583,42609,Yellow Cab,NEW YORK NY,6.18,158.13,79.3512
10071584,42610,Yellow Cab,NEW YORK NY,17,448.45,240.72
10071585,42616,Yellow Cab,ORANGE COUNTY,23.75,409.1,319.2
10071586,42609,Yellow Cab,ORANGE COUNTY,6.86,131.16,82.32
10071587,42615,Yellow Cab,ORANGE COUNTY,36,533.99,505.44
10071588,42614,Yellow Cab,ORANGE COUNTY,2.12,35.5,29.7648
10071589,42619,Yellow Cab,ORANGE COUNTY,38.76,599.65,544.1904
10071590,42609,Yellow Cab,ORANGE COUNTY,40.17,680.54,496.5012
10071591,42612,Yellow Cab,ORANGE COUNTY,4.8,78.85,67.968
10071592,42615,Yellow Cab,ORANGE COUNTY,32.64,489.35,430.848
10071593,42614,Yellow Cab,ORANGE COUNTY,22.4,392.99,292.992
10071594,42616,Yellow Cab,ORANGE COUNTY,33.99,547.54,452.7468
10071595,42609,Yellow Cab,ORANGE COUNTY,37.8,712.43,544.32
10071596,42617,Yellow Cab,ORANGE COUNTY,15,248.81,181.8
10071597,42616,Yellow Cab,ORANGE COUNTY,38.76,680.02,479.0736
10071598,42616,Yellow Cab,ORANGE COUNTY,38.8,606.46,470.256
10071599,42618,Yellow Cab,ORANGE COUNTY,29.96,506.51,431.424
10071600,42615,Yellow Cab,ORANGE COUNTY,12,197.13,152.64
10071601,42616,Yellow Cab,ORANGE COUNTY,17.25,283.38,238.05
10071602,42609,Yellow Cab,PHOENIX AZ,31.5,557.11,427.14
10071603,42609,Yellow Cab,PHOENIX AZ,13.86,262.46,191.268
10071604,42612,Yellow Cab,PHOENIX AZ,34.88,483.94,435.3024
10071605,42617,Yellow Cab,PHOENIX AZ,24.15,364.52,330.372
10071606,42613,Yellow Cab,PHOENIX AZ,19.55,268.26,279.174
10071607,42618,Yellow Cab,PHOENIX AZ,36.75,605.14,485.1
10071608,42618,Yellow Cab,PHOENIX AZ,16.5,238.99,235.62
10071609,42614,Yellow Cab,PITTSBURGH PA,15.68,220.27,208.8576
10071610,42610,Yellow Cab,PITTSBURGH PA,27.44,408.64,381.9648
10071611,42616,Yellow Cab,PITTSBURGH PA,36.04,574.14,484.3776
10071612,42618,Yellow Cab,PITTSBURGH PA,31.36,408.75,395.136
10071613,42616,Yellow Cab,SACRAMENTO CA,4.12,54.41,51.4176
10071614,42613,Yellow Cab,SACRAMENTO CA,2.91,33.58,41.5548
10071615,42614,Yellow Cab,SACRAMENTO CA,14.14,177.66,196.8288
10071616,42612,Yellow Cab,SACRAMENTO CA,41.4,583.85,516.672
10071617,42616,Yellow Cab,SACRAMENTO CA,27.84,346.22,357.4656
10071618,42615,Yellow Cab,SACRAMENTO CA,7.42,87.52,96.1632
10071619,42615,Yellow Cab,SACRAMENTO CA,12.1,150.47,153.912
10071620,42610,Yellow Cab,SAN DIEGO CA,2.85,58.88,40.356
10071621,42618,Yellow Cab,SAN DIEGO CA,17.12,313.01,234.2016
10071622,42614,Yellow Cab,SAN DIEGO CA,42.84,783.25,616.896
10071623,42615,Yellow Cab,SAN DIEGO CA,3.8,73.91,49.248
10071624,42616,Yellow Cab,SAN DIEGO CA,21.84,403.55,304.0128
10071625,42613,Yellow Cab,SAN DIEGO CA,32.4,579.77,404.352
10071626,42609,Yellow Cab,SAN DIEGO CA,9.54,228.45,130.5072
10071627,42610,Yellow Cab,SAN DIEGO CA,2.34,46.06,31.1688
10071628,42609,Yellow Cab,SAN DIEGO CA,32,714.77,426.24
10071629,42614,Yellow Cab,SAN DIEGO CA,16.83,297.88,230.2344
10071630,42614,Yellow Cab,SAN DIEGO CA,26.5,474.19,352.98
10071631,42616,Yellow Cab,SAN DIEGO CA,5.82,119.99,71.9352
10071632,42613,Yellow Cab,SAN DIEGO CA,24.75,476.58,320.76
10071633,42615,Yellow Cab,SAN DIEGO CA,4.28,84.91,51.36
10071634,42616,Yellow Cab,SAN DIEGO CA,3.6,65.82,47.952
10071635,42610,Yellow Cab,SAN DIEGO CA,4.68,107.41,61.2144
10071636,42616,Yellow Cab,SAN DIEGO CA,3.21,61.19,42.7572
10071637,42613,Yellow Cab,SAN DIEGO CA,36.72,685.64,445.0464
10071638,42610,Yellow Cab,SAN DIEGO CA,15.47,337.33,219.0552
10071639,42609,Yellow Cab,SAN DIEGO CA,17.28,354.42,221.8752
10071640,42618,Yellow Cab,SAN DIEGO CA,29.9,529.22,401.856
10071641,42614,Yellow Cab,SAN DIEGO CA,11.76,233.31,156.6432
10071642,42619,Yellow Cab,SAN DIEGO CA,39.78,843.36,496.4544
10071643,42612,Yellow Cab,SAN DIEGO CA,41.8,829.28,541.728
10071644,42610,Yellow Cab,SAN DIEGO CA,30.45,621.16,420.21
10071645,42615,Yellow Cab,SAN DIEGO CA,17.12,349.64,211.6032
10071646,42609,Yellow Cab,SAN DIEGO CA,22.42,555.73,293.2536
10071647,42615,Yellow Cab,SAN DIEGO CA,31.93,627.25,394.6548
10071648,42610,Yellow Cab,SAN DIEGO CA,22.26,535.83,309.8592
10071649,42616,Yellow Cab,SAN DIEGO CA,18.88,337.84,269.6064
10071650,42614,Yellow Cab,SAN DIEGO CA,25.92,489.02,351.4752
10071651,42619,Yellow Cab,SAN DIEGO CA,3.33,60.88,45.954
10071652,42610,Yellow Cab,SAN DIEGO CA,15.75,387.09,192.78
10071653,42616,Yellow Cab,SAN DIEGO CA,4.72,93.64,67.4016
10071654,42614,Yellow Cab,SAN DIEGO CA,4.68,85.57,67.392
10071655,42614,Yellow Cab,SAN DIEGO CA,3.88,81.5,47.9568
10071656,42617,Yellow Cab,SAN DIEGO CA,46.4,911.51,573.504
10071657,42610,Yellow Cab,SAN DIEGO CA,13.3,280.83,159.6
10071658,42616,Yellow Cab,SAN DIEGO CA,6.3,116.41,89.964
10071659,42614,Yellow Cab,SAN DIEGO CA,29.12,566.39,391.3728
10071660,42612,Yellow Cab,SAN DIEGO CA,27.6,504.61,337.824
10071661,42610,Yellow Cab,SAN DIEGO CA,39.22,911.43,508.2912
10071662,42609,Yellow Cab,SAN DIEGO CA,4.04,90.71,57.6912
10071663,42610,Yellow Cab,SAN DIEGO CA,34.65,723.48,415.8
10071664,42614,Yellow Cab,SAN DIEGO CA,6.6,141.21,86.328
10071665,42610,Yellow Cab,SAN DIEGO CA,6.72,169.54,95.1552
10071666,42617,Yellow Cab,SAN DIEGO CA,5.95,123.83,82.11
10071667,42613,Yellow Cab,SAN DIEGO CA,28.08,557.08,404.352
10071668,42617,Yellow Cab,SAN DIEGO CA,35.15,724.69,442.89
10071669,42617,Yellow Cab,SAN DIEGO CA,30.74,562.02,427.9008
10071670,42610,Yellow Cab,SAN DIEGO CA,7.07,167.49,95.0208
10071671,42615,Yellow Cab,SAN DIEGO CA,26.52,464.24,356.4288
10071672,42609,Yellow Cab,SAN DIEGO CA,8.64,174.33,115.0848
10071673,42617,Yellow Cab,SAN DIEGO CA,21.66,438.14,278.1144
10071674,42614,Yellow Cab,SAN DIEGO CA,29.75,549.71,357
10071675,42610,Yellow Cab,SAN DIEGO CA,29.38,685.16,408.9696
10071676,42618,Yellow Cab,SAN DIEGO CA,12.36,257.23,167.6016
10071677,42615,Yellow Cab,SAN DIEGO CA,4.76,99.99,57.12
10071926,42614,Yellow Cab,SEATTLE WA,30.07,439.77,429.3996
10071927,42614,Yellow Cab,SEATTLE WA,42.18,585.41,587.1456
10071928,42614,Yellow Cab,SEATTLE WA,15.3,207.78,218.484
10071929,42615,Yellow Cab,SEATTLE WA,40.8,554.08,548.352
10071930,42610,Yellow Cab,SEATTLE WA,2.91,50.99,38.0628
10071931,42615,Yellow Cab,SEATTLE WA,21.34,331.21,256.08
10071932,42616,Yellow Cab,SEATTLE WA,8.08,124.2,108.5952
10071933,42610,Yellow Cab,SEATTLE WA,36.48,574.68,490.2912
10071934,42610,Yellow Cab,SEATTLE WA,29.16,485.43,353.4192
10071935,42614,Yellow Cab,SEATTLE WA,12.87,182.46,180.6948
10071936,42616,Yellow Cab,SEATTLE WA,24.78,347.62,350.8848
10071937,42613,Yellow Cab,SEATTLE WA,28.56,460.31,376.992
10071938,42617,Yellow Cab,SEATTLE WA,20.4,280.08,249.696
10071939,42609,Yellow Cab,SEATTLE WA,32.77,633.8,428.6316
10071940,42610,Yellow Cab,SEATTLE WA,40.66,751.81,585.504
10071941,42617,Yellow Cab,SEATTLE WA,24.38,349.28,307.188
10071942,42609,Yellow Cab,SEATTLE WA,37.8,688.44,517.104
10071943,42610,Yellow Cab,SEATTLE WA,20.33,329.37,287.8728
10071944,42610,Yellow Cab,SEATTLE WA,19.98,343.97,254.1456
10071945,42610,Yellow Cab,SEATTLE WA,41.04,668.81,546.6528
10071946,42617,Yellow Cab,SEATTLE WA,13.2,177.29,171.072
10071947,42615,Yellow Cab,SEATTLE WA,13.44,202.58,183.8592
10071948,42618,Yellow Cab,SEATTLE WA,11.52,175.36,139.6224
10071949,42613,Yellow Cab,SEATTLE WA,14.4,236.39,191.808
10071950,42617,Yellow Cab,SEATTLE WA,11.88,166.65,155.3904
10071951,42610,Yellow Cab,SEATTLE WA,12.21,210.71,158.2416
10071952,42617,Yellow Cab,SEATTLE WA,15.15,235.13,210.888
10071953,42617,Yellow Cab,SEATTLE WA,39.6,567.33,541.728
10071954,42618,Yellow Cab,SEATTLE WA,19.95,321.54,258.552
10071955,42609,Yellow Cab,SEATTLE WA,9.54,176.82,136.2312
10071956,42610,Yellow Cab,SILICON VALLEY,14.28,287.41,176.5008
10071957,42615,Yellow Cab,SILICON VALLEY,35.1,609.01,488.592
10071958,42617,Yellow Cab,SILICON VALLEY,45.63,727.74,580.4136
10071959,42609,Yellow Cab,SILICON VALLEY,28.5,626.36,345.42
10071960,42614,Yellow Cab,SILICON VALLEY,30,483.72,392.4
10071961,42615,Yellow Cab,SILICON VALLEY,38.76,652.14,465.12
10071962,42613,Yellow Cab,SILICON VALLEY,24.24,454.57,314.1504
10071963,42613,Yellow Cab,SILICON VALLEY,36.48,703.29,516.5568
10071964,42613,Yellow Cab,SILICON VALLEY,25.74,491.72,315.0576
10071965,42615,Yellow Cab,SILICON VALLEY,42.55,715.9,510.6
10071966,42619,Yellow Cab,SILICON VALLEY,6.24,102.8,86.112
10071967,42616,Yellow Cab,SILICON VALLEY,4.6,76.59,66.24
10071968,42609,Yellow Cab,SILICON VALLEY,38.08,729.13,502.656
10071969,42615,Yellow Cab,SILICON VALLEY,7.35,132.68,101.43
10071970,42616,Yellow Cab,SILICON VALLEY,24.96,441.82,329.472
10071971,42613,Yellow Cab,SILICON VALLEY,22.4,380.81,287.616
10071972,42616,Yellow Cab,SILICON VALLEY,5.4,86.12,64.8
10071973,42617,Yellow Cab,SILICON VALLEY,7.08,132.77,96.0048
10071974,42613,Yellow Cab,SILICON VALLEY,36.16,652.75,442.5984
10071975,42612,Yellow Cab,SILICON VALLEY,32.3,543.45,391.476
10071976,42617,Yellow Cab,SILICON VALLEY,25.3,412.37,324.852
10071977,42609,Yellow Cab,SILICON VALLEY,29.87,535.54,397.8684
10071978,42613,Yellow Cab,SILICON VALLEY,27.37,441.31,390.8436
10071979,42614,Yellow Cab,SILICON VALLEY,21.21,405.18,277.4268
10071980,42611,Yellow Cab,SILICON VALLEY,30.07,558.63,425.7912
10071981,42618,Yellow Cab,SILICON VALLEY,4.36,68.77,58.0752
10071982,42610,Yellow Cab,SILICON VALLEY,38.08,755.62,488.9472
10071983,42615,Yellow Cab,SILICON VALLEY,19.19,309.42,230.28
10071984,42614,Yellow Cab,TUCSON AZ,17.28,262.22,246.7584
10071985,42610,Yellow Cab,TUCSON AZ,4.16,65.01,54.912
10071986,42609,Yellow Cab,TUCSON AZ,3.21,45.94,43.9128
10071987,42610,Yellow Cab,TUCSON AZ,10.89,158.58,137.214
10071988,42615,Yellow Cab,TUCSON AZ,44,546.28,633.6
10071989,42609,Yellow Cab,TUCSON AZ,44.08,755.85,571.2768
10071990,42616,Yellow Cab,TUCSON AZ,14.28,202.9,174.7872
10071991,42610,Yellow Cab,WASHINGTON DC,23.76,418.17,327.888
10071992,42614,Yellow Cab,WASHINGTON DC,7.76,115.85,94.9824
10071993,42614,Yellow Cab,WASHINGTON DC,15.34,209.75,219.0552
10071994,42615,Yellow Cab,WASHINGTON DC,39.24,520.13,536.8032
10071995,42616,Yellow Cab,WASHINGTON DC,10.8,161.24,154.224
10071996,42612,Yellow Cab,WASHINGTON DC,22.23,288.46,282.7656
10071997,42613,Yellow Cab,WASHINGTON DC,25.08,360.43,331.056
10071998,42610,Yellow Cab,WASHINGTON DC,21.66,378.62,288.5112
10071999,42610,Yellow Cab,WASHINGTON DC,18.56,280.46,244.992
10072000,42615,Yellow Cab,WASHINGTON DC,2.4,31.14,29.088
10072001,42610,Yellow Cab,WASHINGTON DC,18,292.89,252.72
10072002,42614,Yellow Cab,WASHINGTON DC,10.67,141.43,137.0028
10072003,42611,Yellow Cab,WASHINGTON DC,34.51,486.32,484.5204
10072004,42615,Yellow Cab,WASHINGTON DC,28.08,423.14,347.0688
10072005,42610,Yellow Cab,WASHINGTON DC,20.71,313.7,263.4312
10072006,42617,Yellow Cab,WASHINGTON DC,46.8,698.7,645.84
10072007,42609,Yellow Cab,WASHINGTON DC,29,443.51,382.8
10072008,42609,Yellow Cab,WASHINGTON DC,36.72,600.26,449.4528
10072009,42611,Yellow Cab,WASHINGTON DC,22.68,325.94,296.6544
10072010,42613,Yellow Cab,WASHINGTON DC,33.3,418.16,431.568
10072011,42609,Yellow Cab,WASHINGTON DC,37.83,654.62,540.2124
10072012,42617,Yellow Cab,WASHINGTON DC,39,587.69,538.2
10072013,42617,Yellow Cab,WASHINGTON DC,17.1,255.29,240.084
10072014,42610,Yellow Cab,WASHINGTON DC,12.72,193.81,160.272
10072015,42609,Yellow Cab,WASHINGTON DC,22.89,382.87,288.414
10072016,42614,Yellow Cab,WASHINGTON DC,31.32,445.74,413.424
10072017,42616,Yellow Cab,WASHINGTON DC,4.75,64.95,64.41
10072018,42609,Yellow Cab,WASHINGTON DC,30,524.9,410.4
10072019,42615,Yellow Cab,WASHINGTON DC,11.5,157.25,150.42
10072020,42609,Yellow Cab,WASHINGTON DC,12.6,192.07,158.76
10072021,42609,Yellow Cab,WASHINGTON DC,9.36,153.35,129.168
10072022,42616,Yellow Cab,WASHINGTON DC,37.12,517.92,445.44
10072023,42610,Yellow Cab,WASHINGTON DC,8.55,130.94,110.808
10072024,42614,Yellow Cab,WASHINGTON DC,29.5,386.91,371.7
10072025,42617,Yellow Cab,WASHINGTON DC,40.12,582.17,505.512
10072026,42609,Yellow Cab,WASHINGTON DC,39.9,604.37,493.164
10072027,42619,Yellow Cab,WASHINGTON DC,31.64,437.05,410.0544
10072028,42618,Yellow Cab,WASHINGTON DC,20.14,266.96,280.3488
10072029,42613,Yellow Cab,WASHINGTON DC,23.46,314.24,289.9656
10072030,42609,Yellow Cab,WASHINGTON DC,21.56,362.07,294.9408
10072031,42614,Yellow Cab,WASHINGTON DC,9.45,129.22,133.812
10072032,42615,Yellow Cab,WASHINGTON DC,10.08,130.8,141.5232
10072033,42610,Yellow Cab,WASHINGTON DC,3.57,55.84,42.84
10072034,42613,Yellow Cab,WASHINGTON DC,25.68,347.56,329.7312
10072035,42612,Yellow Cab,WASHINGTON DC,40.66,521.93,522.0744
10072036,42613,Yellow Cab,WASHINGTON DC,41.6,603.65,524.16
10072037,42612,Yellow Cab,WASHINGTON DC,41.04,584.07,531.8784
10072038,42610,Yellow Cab,WASHINGTON DC,3.92,66.75,50.3328
10072039,42615,Yellow Cab,WASHINGTON DC,2.12,29.58,28.2384
10072040,42616,Yellow Cab,WASHINGTON DC,29,376.3,372.36
10072041,42610,Yellow Cab,WASHINGTON DC,25.53,442.13,367.632
10072042,42613,Yellow Cab,WASHINGTON DC,33.6,459.43,479.808
10072043,42615,Yellow Cab,WASHINGTON DC,34.65,478.63,444.906
10072044,42613,Yellow Cab,WASHINGTON DC,21.06,296.78,290.628
10072045,42616,Yellow Cab,WASHINGTON DC,19.08,287.51,261.0144
10072046,42616,Yellow Cab,WASHINGTON DC,43.6,584,559.824
10072047,42609,Yellow Cab,WASHINGTON DC,14.7,221.72,204.624
10072048,42615,Yellow Cab,WASHINGTON DC,17.85,254.04,244.188
10072049,42610,Yellow Cab,WASHINGTON DC,10.67,186.51,135.7224
10072050,42614,Yellow Cab,WASHINGTON DC,5.35,79.87,68.694
10072051,42609,Yellow Cab,WASHINGTON DC,19.2,327.1,246.528
10072052,42617,Yellow Cab,WASHINGTON DC,24.75,369.5,311.85
10072053,42609,Yellow Cab,WASHINGTON DC,35.03,618.29,504.432
10072054,42616,Yellow Cab,WASHINGTON DC,31.04,407.11,439.5264
10072055,42609,Yellow Cab,WASHINGTON DC,38.85,597.35,503.496
10072056,42616,Yellow Cab,WASHINGTON DC,25.74,362.73,364.4784
10072057,42609,Yellow Cab,WASHINGTON DC,42.12,658.86,510.4944
10072058,42611,Yellow Cab,WASHINGTON DC,25.3,377.71,355.212
10072059,42615,Yellow Cab,WASHINGTON DC,32.48,421.46,424.8384
10072060,42617,Yellow Cab,WASHINGTON DC,7.42,104.56,99.7248
10072061,42610,Yellow Cab,WASHINGTON DC,21.56,346.73,287.1792
10072062,42617,Yellow Cab,WASHINGTON DC,20.4,273.25,288.864
10072063,42610,Yellow Cab,WASHINGTON DC,8.08,123.74,115.3824
10072064,42609,Yellow Cab,WASHINGTON DC,13.09,219.52,186.9252
10072065,42617,Yellow Cab,WASHINGTON DC,13.09,164.38,168.0756
10072066,42619,Yellow Cab,WASHINGTON DC,5.7,76.35,69.768
10072067,42615,Yellow Cab,WASHINGTON DC,44.85,575.72,543.582
10072068,42610,Yellow Cab,WASHINGTON DC,12.74,226.53,162.0528
10072069,42614,Yellow Cab,WASHINGTON DC,2.12,26.92,30.0192
10072070,42611,Yellow Cab,WASHINGTON DC,16.66,211.53,213.9144
10072071,42617,Yellow Cab,WASHINGTON DC,14.04,213.53,176.904
10072072,42615,Yellow Cab,WASHINGTON DC,37.44,538.06,480.7296
10072073,42617,Yellow Cab,WASHINGTON DC,29.7,455.83,377.784
10072074,42610,Yellow Cab,WASHINGTON DC,17.92,277.79,249.4464
10072075,42613,Yellow Cab,WASHINGTON DC,27.72,363.56,352.5984
10072076,42617,Yellow Cab,WASHINGTON DC,32.64,496.4,446.5152
10072077,42610,Yellow Cab,WASHINGTON DC,37.62,566.26,487.5552
10072078,42617,Yellow Cab,WASHINGTON DC,27.3,384.72,330.876
10072079,42610,Yellow Cab,WASHINGTON DC,11.4,173.03,160.056
10072080,42611,Yellow Cab,WASHINGTON DC,16.5,244.03,207.9
10072081,42613,Yellow Cab,WASHINGTON DC,36.89,468.39,478.0944
10072082,42610,Yellow Cab,WASHINGTON DC,13,203.73,173.16
10072083,42609,Yellow Cab,WASHINGTON DC,20.34,305.48,244.08
10072084,42609,Yellow Cab,WASHINGTON DC,31.92,476.99,406.0224
10072085,42612,Yellow Cab,WASHINGTON DC,36.38,538.06,475.8504
10072086,42618,Yellow Cab,WASHINGTON DC,19.57,275.78,281.808
10072087,42609,Yellow Cab,WASHINGTON DC,41.04,729.12,502.3296
10072088,42615,Yellow Cab,WASHINGTON DC,28.08,387.87,360.5472
10072089,42610,Yellow Cab,WASHINGTON DC,28.13,426.95,394.9452
10072090,42612,Yellow Cab,WASHINGTON DC,37.2,503.47,504.432
10072091,42610,Yellow Cab,WASHINGTON DC,42.12,721.97,515.5488
10072092,42617,Yellow Cab,WASHINGTON DC,27.84,407.87,377.5104
10072093,42619,Yellow Cab,WASHINGTON DC,8.26,111.79,99.12
10072094,42610,Yellow Cab,WASHINGTON DC,21.56,363.51,287.1792
10072095,42614,Yellow Cab,WASHINGTON DC,7.84,113.76,112.896
10072096,42615,Yellow Cab,WASHINGTON DC,16.32,234.54,203.6736
10072097,42616,Yellow Cab,WASHINGTON DC,4.85,62.26,66.93
10072098,42613,Yellow Cab,WASHINGTON DC,12.65,176.5,176.088
10072099,42617,Yellow Cab,WASHINGTON DC,37.44,491.05,467.2512
10072100,42616,Yellow Cab,WASHINGTON DC,23.54,338.3,299.4288
10072101,42614,Yellow Cab,WASHINGTON DC,16.49,218.58,215.6892
10072102,42609,Yellow Cab,WASHINGTON DC,12.32,181.45,174.4512
10072103,42609,Yellow Cab,WASHINGTON DC,10.53,183.36,150.3684
10072104,42610,Yellow Cab,WASHINGTON DC,29.38,446.41,363.1368
10072105,42609,Yellow Cab,WASHINGTON DC,13.2,206.28,167.904
10072106,42619,Yellow Cab,WASHINGTON DC,4.68,64.65,57.2832
10072107,42613,Yellow Cab,WASHINGTON DC,32.4,461.11,466.56
10072108,42616,Yellow Cab,WASHINGTON DC,19.26,257.98,272.7216
10072109,42609,Yellow Cab,WASHINGTON DC,38.52,584.65,485.352
10072110,42610,Yellow Cab,WASHINGTON DC,30.69,501,390.3768
10072111,42616,Yellow Cab,WASHINGTON DC,35.52,500.56,426.24
10072112,42617,Yellow Cab,WASHINGTON DC,22.68,325.94,293.9328
10072113,42609,Yellow Cab,WASHINGTON DC,21.84,381.49,306.6336
10072114,42616,Yellow Cab,WASHINGTON DC,28.08,399.63,343.6992
10072115,42613,Yellow Cab,WASHINGTON DC,34.8,534.11,463.536
10072116,42612,Yellow Cab,WASHINGTON DC,45.2,643.28,591.216
10072117,42614,Yellow Cab,WASHINGTON DC,34.24,515.96,464.2944
10072118,42616,Yellow Cab,WASHINGTON DC,36.05,513.05,445.578
10072119,42614,Yellow Cab,WASHINGTON DC,14.4,188.86,181.44
10072120,42610,Yellow Cab,WASHINGTON DC,40.7,680.77,586.08
10072121,42613,Yellow Cab,WASHINGTON DC,19.2,257.18,253.44
10072122,42618,Yellow Cab,WASHINGTON DC,14.14,205.18,200.2224
10072123,42610,Yellow Cab,WASHINGTON DC,7.84,114.2,106.3104
10072124,42619,Yellow Cab,WASHINGTON DC,2.14,29.26,25.68
10072125,42609,Yellow Cab,WASHINGTON DC,7.28,105.13,89.9808
10072126,42609,Yellow Cab,WASHINGTON DC,36.89,643.14,495.8016
10072127,42610,Yellow Cab,WASHINGTON DC,15.08,258.72,186.3888
10072128,42613,Yellow Cab,WASHINGTON DC,6.3,94.06,86.94
10072129,42609,Yellow Cab,WASHINGTON DC,40.6,647.15,531.048
10072130,42612,Yellow Cab,WASHINGTON DC,34.34,440.8,412.08
10072131,42615,Yellow Cab,WASHINGTON DC,4.36,55.36,54.4128
10072132,42617,Yellow Cab,WASHINGTON DC,2.85,41.75,41.04
10072133,42610,Yellow Cab,WASHINGTON DC,42.84,597.14,570.6288
10072134,42616,Yellow Cab,WASHINGTON DC,21.47,296.57,296.286
10072135,42609,Yellow Cab,WASHINGTON DC,18.08,327.44,253.8432
10072136,42610,Yellow Cab,WASHINGTON DC,27,483.71,382.32
10072137,42609,Yellow Cab,WASHINGTON DC,36.89,654.72,442.68
10072138,42614,Yellow Cab,WASHINGTON DC,10.45,141.43,149.226
10072139,42616,Yellow Cab,WASHINGTON DC,16.95,212.85,229.842
10072140,42614,Yellow Cab,WASHINGTON DC,42.12,534.8,566.0928
10072141,42612,Yellow Cab,WASHINGTON DC,6,77.02,79.92
10072142,42614,Yellow Cab,WASHINGTON DC,42.8,621.06,616.32
10072143,42611,Yellow Cab,WASHINGTON DC,41.4,525.65,581.256
10072144,42613,Yellow Cab,WASHINGTON DC,30.74,463.22,435.2784
10072145,42617,Yellow Cab,WASHINGTON DC,3.15,47.47,41.202
10072146,42613,Yellow Cab,WASHINGTON DC,28.84,430.56,380.688
10072147,42609,Yellow Cab,WASHINGTON DC,36,606.52,444.96
10072148,42612,Yellow Cab,WASHINGTON DC,24.5,345.26,343.98
10072149,42609,Yellow Cab,WASHINGTON DC,25.5,381.06,358.02
10072150,42617,Yellow Cab,WASHINGTON DC,40.66,601.36,580.6248
10072151,42609,Yellow Cab,WASHINGTON DC,15.15,213.92,209.07
10072152,42609,Yellow Cab,WASHINGTON DC,20.2,294.25,261.792
10072153,42609,Yellow Cab,WASHINGTON DC,7.68,128.03,100.4544
10072154,42617,Yellow Cab,WASHINGTON DC,19.21,278.75,258.1824
10072155,42610,Yellow Cab,WASHINGTON DC,37.74,583.13,507.2256
10072156,42609,Yellow Cab,WASHINGTON DC,3.21,50.1,39.2904
10072157,42614,Yellow Cab,WASHINGTON DC,45.22,605.7,558.9192
10072158,42610,Yellow Cab,WASHINGTON DC,2.24,37.1,30.6432
10072159,42615,Yellow Cab,WASHINGTON DC,23.76,358.04,299.376
10072160,42617,Yellow Cab,WASHINGTON DC,3.42,52.49,42.2712
10072161,42615,Yellow Cab,WASHINGTON DC,39.6,530.43,508.464
10072162,42616,Yellow Cab,WASHINGTON DC,7.63,117.1,105.294
10072163,42609,Yellow Cab,WASHINGTON DC,45.24,653.31,570.024
10072164,42609,Yellow Cab,WASHINGTON DC,20.34,346.52,292.896
10072165,42616,Yellow Cab,WASHINGTON DC,38.76,513.77,558.144
10072166,42613,Yellow Cab,WASHINGTON DC,27.54,345.83,396.576
10072167,42615,Yellow Cab,WASHINGTON DC,23.76,338.15,307.9296
10072168,42615,Yellow Cab,WASHINGTON DC,27.55,376.71,343.824
10072169,42613,Yellow Cab,WASHINGTON DC,26.6,356.3,325.584
10072170,42610,Yellow Cab,WASHINGTON DC,28.86,454.22,415.584
10072171,42617,Yellow Cab,WASHINGTON DC,8.05,123.55,115.92
10072172,42614,Yellow Cab,WASHINGTON DC,7.21,104.62,96.0372
10072173,42612,Yellow Cab,WASHINGTON DC,7.02,102.85,88.452
10072174,42616,Yellow Cab,WASHINGTON DC,33.92,444.88,411.1104
10072175,42616,Yellow Cab,WASHINGTON DC,25.3,384.77,309.672
10072176,42616,Yellow Cab,WASHINGTON DC,35.1,484.84,471.744
10072177,42614,Yellow Cab,WASHINGTON DC,35.31,497.6,440.6688
10072178,42614,Yellow Cab,WASHINGTON DC,8.73,109.63,114.1884
10072179,42618,Yellow Cab,WASHINGTON DC,19.26,260.67,261.1656
10072180,42618,Yellow Cab,WASHINGTON DC,26.18,339.71,370.7088
10072181,42610,Yellow Cab,WASHINGTON DC,30.51,462.14,417.3768
10072182,42610,Yellow Cab,WASHINGTON DC,6.66,100.17,80.7192
10072183,42614,Yellow Cab,WASHINGTON DC,16.52,244.33,216.0816
10072184,42616,Yellow Cab,WASHINGTON DC,20.9,314.94,270.864
10072185,42613,Yellow Cab,WASHINGTON DC,28.13,365.02,361.1892
10072186,42617,Yellow Cab,WASHINGTON DC,19.44,282.09,254.2752
10072187,42609,Yellow Cab,WASHINGTON DC,23.23,320.88,292.698
10072188,42614,Yellow Cab,WASHINGTON DC,8.72,128.97,116.1504
10072189,42612,Yellow Cab,WASHINGTON DC,39.96,613.3,489.1104
10072190,42610,Yellow Cab,WASHINGTON DC,38.11,660.74,484.7592
10072191,42614,Yellow Cab,WASHINGTON DC,31.05,407.24,402.408
10072192,42609,Yellow Cab,WASHINGTON DC,14.04,209.92,197.1216
10072193,42610,Yellow Cab,WASHINGTON DC,25.74,384.86,311.9688
10072194,42615,Yellow Cab,WASHINGTON DC,22.08,298.83,307.3536
10072195,42617,Yellow Cab,WASHINGTON DC,10.8,165.76,147.744
10072196,42616,Yellow Cab,WASHINGTON DC,13.86,177.91,197.9208
10072197,42610,Yellow Cab,WASHINGTON DC,23.1,375.87,313.236
10072198,42610,Yellow Cab,WASHINGTON DC,9.36,147.64,128.0448
10072199,42610,Yellow Cab,WASHINGTON DC,26,427.38,365.04
10072200,42615,Yellow Cab,WASHINGTON DC,39.52,512.81,550.1184
10072201,42616,Yellow Cab,WASHINGTON DC,9.2,128.36,122.544
10072202,42609,Yellow Cab,WASHINGTON DC,9.81,155.34,120.0744
